 61 5963.387560 3.915E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.426370 3.618E-24 0.000E+00.05610.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.471450 6.996E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.492000 3.999E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.771000 2.623E-25 0.000E+00.05880.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.778000 2.949E-25 0.000E+00.05880.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.908810 1.541E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.942330 2.000E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5963.946500 2.792E-25 0.000E+00.05680.078  219.94130.85-.011900                   0 0 0 0 1A1                   6F1  1     3333325848481110 7     0.0    0.0
 61 5963.993530 8.799E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5964.079210 1.074E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5964.116200 2.333E-24 0.000E+00.05680.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5964.175000 7.243E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5964.193970 4.934E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5964.214460 2.339E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5964.300630 1.037E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5964.507840 5.572E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5964.583000 3.241E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5964.620590 4.160E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5964.667400 2.248E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5964.747820 1.881E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
